age,work_class,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
21,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,false
57,Federal-gov,Masters,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,true
41,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,true
50,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,false
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,false
50,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Ecuador,false
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,false
31,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
29,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,false
21,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,false
27,Private,Bachelors,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,false
65,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,false
37,Self-emp-inc,Bachelors,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,false
39,,Masters,Married-civ-spouse,,Wife,Asian-Pac-Islander,Female,3464,0,40,,false
24,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,false
38,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,0,0,80,United-States,false
48,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,true
21,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,false
31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,true
55,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,United-States,true
24,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,false
43,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,false
26,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,false
46,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,33,United-States,false
35,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,true
41,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,United-States,true
26,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,false
34,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,Taiwan,true
19,,Some-college,Never-married,,Own-child,Black,Female,0,0,25,United-States,false
36,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,true
22,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,false
24,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,false
77,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,false
22,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico,false
29,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,false
62,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,false
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,false
43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,false
35,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,false
29,Private,11th,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,false
76,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,false
63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,false
23,,Assoc-voc,Never-married,,Own-child,Black,Female,0,0,15,United-States,false
43,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,50,United-States,true
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,false
66,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,2050,0,55,United-States,false
41,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,false
26,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,false
47,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,false
55,Local-gov,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,false
53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
17,Private,5th-6th,Never-married,Other-service,Other-relative,White,Male,0,0,48,Mexico,false
30,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,false
49,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,false
19,Private,HS-grad,Never-married,Sales,Unmarried,Black,Male,0,0,30,Haiti,false
45,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,false
26,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,false
38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,true
36,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,United-States,true
33,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,false
22,State-gov,Some-college,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,false
43,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,42,United-States,false
67,,11th,Married-civ-spouse,,Husband,White,Male,0,0,8,United-States,false
30,,Assoc-voc,Divorced,,Unmarried,White,Female,0,0,40,United-States,false
56,Private,Assoc-acdm,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,Iran,false
31,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,false
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,true
26,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,false
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,true
46,Local-gov,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,false
59,,Bachelors,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,true
38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,true
65,Private,11th,Widowed,Other-service,Unmarried,Other,Male,0,0,40,United-States,false
40,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,true
42,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,false
26,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,false
36,Private,10th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,false
62,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,true
43,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,false
43,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,1564,45,United-States,true
22,Private,HS-grad,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,55,United-States,false
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,false
22,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,false
57,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,true
39,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,false
26,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,0,0,15,United-States,false
17,Private,11th,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,false
40,State-gov,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,true
45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,false
44,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,false
20,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,false
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,false
23,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,false
46,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,false
38,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,false
54,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,false
46,Private,5th-6th,Divorced,Craft-repair,Not-in-family,White,Female,0,2339,45,United-States,false
25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
46,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,false
36,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,false
23,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,false
29,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,false
44,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2415,6,United-States,true
19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,false
19,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,false
35,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,true
27,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,false
46,Self-emp-not-inc,Assoc-acdm,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,false
34,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,,true
34,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,false
44,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,false
45,Private,Some-college,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,false
20,,HS-grad,Never-married,,Other-relative,White,Female,0,0,35,United-States,false
25,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,true
52,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,true
20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,false
28,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,false
50,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,true
34,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Female,0,0,64,United-States,false
28,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,2179,40,Puerto-Rico,false
41,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,65,United-States,true
28,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,false
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,false
28,,Some-college,Married-civ-spouse,,Wife,White,Female,0,1887,40,United-States,true
32,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,false
41,Local-gov,Some-college,Divorced,Other-service,Not-in-family,Black,Female,0,0,24,United-States,false
24,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,false
33,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,false
46,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,true
31,State-gov,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,false
35,Private,12th,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,true
52,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,false
30,Private,11th,Never-married,Other-service,Own-child,White,Female,0,0,19,United-States,false
34,Local-gov,11th,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,false
34,State-gov,HS-grad,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States,false
20,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,false
17,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,2176,0,18,United-States,false
32,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,true
29,Private,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,false
33,Private,10th,Never-married,Craft-repair,Unmarried,White,Female,0,0,35,United-States,false
25,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,false
36,Federal-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,1408,40,United-States,false
23,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,72,Dominican-Republic,false
63,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,true
47,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,false
80,,HS-grad,Widowed,,Not-in-family,White,Male,0,0,24,United-States,false
17,,11th,Never-married,,Own-child,White,Male,0,0,40,United-States,false
40,Self-emp-not-inc,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,false
30,Private,Assoc-acdm,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,true
27,Private,Some-college,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,1980,40,Philippines,false
33,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,true
34,Local-gov,HS-grad,Never-married,Farming-fishing,Not-in-family,Black,Male,594,0,60,United-States,false
34,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,false
23,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,false
42,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,false
29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,false
45,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,false
24,Federal-gov,HS-grad,Never-married,Armed-Forces,Own-child,White,Male,0,0,40,United-States,false
44,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,true
27,Private,9th,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,false
20,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,false
44,Private,HS-grad,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,false
51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,false
20,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,false
17,,11th,Never-married,,Own-child,White,Female,0,0,5,United-States,false
19,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,false
45,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,true
60,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,true
42,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,,true
44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,true
40,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,true
